0,1,2,3,4,5
Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,GW0711_TrueBlank_end_RA1_rep98_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo4_GB11_rep3_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE14,1
Unknown,GW0711_TrueBlank_end_RA1_rep99_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo4_GE14_rep3_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF4,1
Unknown,GW0711_TrueBlank_end_RA1_rep100_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_green_blo4_RF4_rep2_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG17,1
Unknown,GW0711_TrueBlank_end_RA1_rep101_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo4_RG17_rep8_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD16,1
Unknown,GW0711_TrueBlank_end_RA1_rep102_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo4_GD16_rep4_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB21,1
Unknown,GW0711_TrueBlank_end_RA1_rep103_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo4_GB21_rep4_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE22,1
Unknown,GW0711_TrueBlank_end_RA1_rep104_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo4_GE22_rep4_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BD12,1
Unknown,GW0711_TrueBlank_end_RA1_rep105_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_QC_blo5_BD12_rep12_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RE7,1
Unknown,GW0711_TrueBlank_end_RA1_rep106_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo5_RE7_rep13_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RE21,1
Unknown,GW0711_TrueBlank_end_RA1_rep107_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo5_RE21_rep14_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD17,1
Unknown,GW0711_TrueBlank_end_RA1_rep108_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo6_GD17_rep5_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD10,1
Unknown,GW0711_TrueBlank_end_RA1_rep109_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo6_GD10_rep6_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG9,1
Unknown,GW0711_TrueBlank_end_RA1_rep110_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo6_RG9_rep9_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB6,1
Unknown,GW0711_TrueBlank_end_RA1_rep111_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo6_GB6_rep5_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG17,1
Unknown,GW0711_TrueBlank_end_RA1_rep112_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo6_BG17_rep10_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE3,1
Unknown,GW0711_TrueBlank_end_RA1_rep113_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo6_GE3_rep5_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG11,1
Unknown,GW0711_TrueBlank_end_RA1_rep114_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo6_RG11_rep11_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF3,1
Unknown,GW0711_TrueBlank_end_RA1_rep115_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_green_blo6_RF3_rep3_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG19,1
Unknown,GW0711_TrueBlank_end_RA1_rep116_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo6_RG19_rep12_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB5,1
Unknown,GW0711_TrueBlank_end_RA1_rep117_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo6_GB5_rep6_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE19,1
Unknown,GW0711_TrueBlank_end_RA1_rep118_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo6_GE19_rep6_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BD7,1
Unknown,GW0711_TrueBlank_end_RA1_rep119_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_QC_blo7_BD7_rep13_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE15,1
Unknown,GW0711_TrueBlank_end_RA1_rep120_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo7_BE15_rep15_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE22,1
Unknown,GW0711_TrueBlank_end_RA1_rep121_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo7_BE22_rep16_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD19,1
Unknown,GW0711_TrueBlank_end_RA1_rep122_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo8_GD19_rep7_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG16,1
Unknown,GW0711_TrueBlank_end_RA1_rep123_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo8_RG16_rep13_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF5,1
Unknown,GW0711_TrueBlank_end_RA1_rep124_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_green_blo8_RF5_rep4_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE13,1
Unknown,GW0711_TrueBlank_end_RA1_rep125_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo8_GE13_rep7_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB17,1
Unknown,GW0711_TrueBlank_end_RA1_rep126_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo8_GB17_rep7_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB20,1
Unknown,GW0711_TrueBlank_end_RA1_rep127_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo8_GB20_rep8_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE4,1
Unknown,GW0711_TrueBlank_end_RA1_rep128_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo8_GE4_rep8_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG6,1
Unknown,GW0711_TrueBlank_end_RA1_rep129_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo8_RG6_rep14_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD6,1
Unknown,GW0711_TrueBlank_end_RA1_rep130_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo8_GD6_rep8_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG5,1
Unknown,GW0711_TrueBlank_end_RA1_rep131_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo8_RG5_rep15_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG10,1
Unknown,GW0711_TrueBlank_end_RA1_rep132_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo8_RG10_rep16_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BD20,1
Unknown,GW0711_TrueBlank_end_RA1_rep133_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_QC_blo9_BD20_rep14_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RE19,1
Unknown,GW0711_TrueBlank_end_RA1_rep134_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo9_RE19_rep17_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE3,1
Unknown,GW0711_TrueBlank_end_RA1_rep135_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo9_BE3_rep18_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE21,1
Unknown,GW0711_TrueBlank_end_RA1_rep136_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo10_GE21_rep9_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB4,1
Unknown,GW0711_TrueBlank_end_RA1_rep137_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo10_GB4_rep9_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG3,1
Unknown,GW0711_TrueBlank_end_RA1_rep138_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo10_BG3_rep17_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE10,1
Unknown,GW0711_TrueBlank_end_RA1_rep139_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo10_GE10_rep10_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD22,1
Unknown,GW0711_TrueBlank_end_RA1_rep140_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo10_GD22_rep9_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG13,1
Unknown,GW0711_TrueBlank_end_RA1_rep141_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo10_BG13_rep18_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB15,1
Unknown,GW0711_TrueBlank_end_RA1_rep142_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo10_GB15_rep10_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG5,1
Unknown,GW0711_TrueBlank_end_RA1_rep143_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo10_BG5_rep19_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG12,1
Unknown,GW0711_TrueBlank_end_RA1_rep144_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo10_BG12_rep20_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF7,1
Unknown,GW0711_TrueBlank_end_RA1_rep145_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_green_blo10_RF7_rep5_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD7,1
Unknown,GW0711_TrueBlank_end_RA1_rep146_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo10_GD7_rep10_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RD16,1
Unknown,GW0711_TrueBlank_end_RA1_rep147_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_QC_blo11_RD16_rep15_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE6,1
Unknown,GW0711_TrueBlank_end_RA1_rep148_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo11_BE6_rep19_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE20,1
Unknown,GW0711_TrueBlank_end_RA1_rep149_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo11_BE20_rep20_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE9,1
Unknown,GW0711_TrueBlank_end_RA1_rep150_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo12_GE9_rep11_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG14,1
Unknown,GW0711_TrueBlank_end_RA1_rep151_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo12_BG14_rep21_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG4,1
Unknown,GW0711_TrueBlank_end_RA1_rep152_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo12_RG4_rep22_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD11,1
Unknown,GW0711_TrueBlank_end_RA1_rep153_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo12_GD11_rep11_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE6,1
Unknown,GW0711_TrueBlank_end_RA1_rep154_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo12_GE6_rep12_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD12,1
Unknown,GW0711_TrueBlank_end_RA1_rep155_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo12_GD12_rep12_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG14,1
Unknown,GW0711_TrueBlank_end_RA1_rep156_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo12_RG14_rep23_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG19,1
Unknown,GW0711_TrueBlank_end_RA1_rep157_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo12_BG19_rep24_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF7,1
Unknown,GW0711_TrueBlank_end_RA1_rep158_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_green_blo12_RF7_rep6_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB19,1
Unknown,GW0711_TrueBlank_end_RA1_rep159_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo12_GB19_rep11_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB18,1
Unknown,GW0711_TrueBlank_end_RA1_rep160_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo12_GB18_rep12_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BD8,1
Unknown,GW0711_TrueBlank_end_RA1_rep161_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_QC_blo13_BD8_rep16_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RE20,1
Unknown,GW0711_TrueBlank_end_RA1_rep162_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo13_RE20_rep21_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RE13,1
Unknown,GW0711_TrueBlank_end_RA1_rep163_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo13_RE13_rep22_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB8,1
Unknown,GW0711_TrueBlank_end_RA1_rep164_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo14_GB8_rep13_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG7,1
Unknown,GW0711_TrueBlank_end_RA1_rep165_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo14_RG7_rep25_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE18,1
Unknown,GW0711_TrueBlank_end_RA1_rep166_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo14_GE18_rep13_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE11,1
Unknown,GW0711_TrueBlank_end_RA1_rep167_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo14_GE11_rep14_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB22,1
Unknown,GW0711_TrueBlank_end_RA1_rep168_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo14_GB22_rep14_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG16,1
Unknown,GW0711_TrueBlank_end_RA1_rep169_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo14_BG16_rep26_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF3,1
Unknown,GW0711_TrueBlank_end_RA1_rep170_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_green_blo14_RF3_rep7_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG6,1
Unknown,GW0711_TrueBlank_end_RA1_rep171_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo14_BG6_rep27_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG3,1
Unknown,GW0711_TrueBlank_end_RA1_rep172_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo14_RG3_rep28_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD15,1
Unknown,GW0711_TrueBlank_end_RA1_rep173_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo14_GD15_rep13_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD13,1
Unknown,GW0711_TrueBlank_end_RA1_rep174_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo14_GD13_rep14_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BD5,1
Unknown,GW0711_TrueBlank_end_RA1_rep175_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_QC_blo15_BD5_rep17_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE9,1
Unknown,GW0711_TrueBlank_end_RA1_rep176_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo15_BE9_rep23_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE7,1
Unknown,GW0711_TrueBlank_end_RA1_rep177_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo15_BE7_rep24_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD5,1
Unknown,GW0711_TrueBlank_end_RA1_rep178_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo16_GD5_rep15_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG22,1
Unknown,GW0711_TrueBlank_end_RA1_rep179_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo16_RG22_rep29_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE15,1
Unknown,GW0711_TrueBlank_end_RA1_rep180_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo16_GE15_rep15_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG10,1
Unknown,GW0711_TrueBlank_end_RA1_rep181_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo16_BG10_rep30_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG22,1
Unknown,GW0711_TrueBlank_end_RA1_rep182_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo16_BG22_rep31_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE20,1
Unknown,GW0711_TrueBlank_end_RA1_rep183_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo16_GE20_rep16_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB7,1
Unknown,GW0711_TrueBlank_end_RA1_rep184_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo16_GB7_rep15_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GD14,1
Unknown,GW0711_TrueBlank_end_RA1_rep185_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_purple_blo16_GD14_rep16_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB16,1
Unknown,GW0711_TrueBlank_end_RA1_rep186_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo16_GB16_rep16_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RG13,1
Unknown,GW0711_TrueBlank_end_RA1_rep187_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo16_RG13_rep32_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF6,1
Unknown,GW0711_TrueBlank_end_RA1_rep188_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_green_blo16_RF6_rep8_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RD4,1
Unknown,GW0711_TrueBlank_end_RA1_rep189_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_QC_blo17_RD4_rep18_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE13,1
Unknown,GW0711_TrueBlank_end_RA1_rep190_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo17_BE13_rep25_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BE5,1
Unknown,GW0711_TrueBlank_end_RA1_rep191_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_digest_mix_blo17_BE5_rep26_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GE8,1
Unknown,GW0711_TrueBlank_end_RA1_rep192_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_blue_blo18_GE8_rep17_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG9,1
Unknown,GW0711_TrueBlank_end_RA1_rep193_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo18_BG9_rep33_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,GB10,1
Unknown,GW0711_TrueBlank_end_RA1_rep194_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_red_blo18_GB10_rep17_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG8,1
Unknown,GW0711_TrueBlank_end_RA1_rep195_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo18_BG8_rep34_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,BG18,1
Unknown,GW0711_TrueBlank_end_RA1_rep196_ch2_dry,lcdatapath,lcmethodpath\ChannelB_flush_1min_1ul,RA1,1
Unknown,GW0711_orange_blo18_BG18_rep35_ch1_dry,lcdatapath,lcmethodpath\ChannelA_flush_1min_1ul,RF4,1
