Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,drug123_D2t3_blo3_GL19_rep6_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BM7,1
Unknown,drug123_D1t0_blo3_RJ5_rep6_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RK18,1
Unknown,drug123_D3t0_blo3_BM7_rep6_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GH5,1
Unknown,drug123_D1t3_blo3_RK18_rep5_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RO8,1
Unknown,drug123_D2t0_blo3_GH5_rep6_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RG19,1
Unknown,drug123_D1t1_blo3_RO8_rep6_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BN13,1
Unknown,drug123_D1t3_blo3_RG19_rep6_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GJ5,1
Unknown,drug123_D3t2_blo4_BN13_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RE6,1
Unknown,drug123_D2t0_blo4_GJ5_rep7_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GL20,1
Unknown,drug123_D1t0_blo4_RE6_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BL23,1
Unknown,drug123_D2t3_blo4_GL20_rep7_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BO2,1
Unknown,drug123_sys_qc_SysQC_BL23_rep7_ch1_msmethod,lc_sys,lc_mp\ChannelA_lcmethodfile,RP15,1
Unknown,drug123_sys_qc_SysQC_BO2_rep8_ch2_msmethod,lc_sys,lc_mp\ChannelB_lcmethodfile,RE13,1
Unknown,drug123_D1t2_blo4_RP15_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BC20,1
Unknown,drug123_D1t2_blo4_RE13_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RP20,1
Unknown,drug123_D3t3_blo4_BC20_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RH2,1
Unknown,drug123_D1t3_blo4_RP20_rep7_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RI23,1
Unknown,drug123_QC_other_RH2_rep6_ch1_msmethod,lc_qc,lc_mp\ChannelA_lcmethodfile,BA1,1
Unknown,drug123_digest_mix_other_RI23_rep6_ch2_msmethod,lc_dm,lc_mp\ChannelB_lcmethodfile,GN20,1
Unknown,drug123_true_blank_other_BA1_rep5_ch1_msmethod,lc_tb,lc_mp\ChannelA_lcmethodfile,BJ12,1
Unknown,drug123_D2t3_blo4_GN20_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GF3,1
Unknown,drug123_D3t1_blo4_BJ12_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RP11,1
Unknown,drug123_D2t0_blo4_GF3_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GI13,1
Unknown,drug123_D1t1_blo4_RP11_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BD15,1
Unknown,drug123_D2t2_blo4_GI13_rep7_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RO22,1
Unknown,drug123_D3t2_blo4_BD15_rep8_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BH3,1
Unknown,drug123_D1t3_blo4_RO22_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BF7,1
Unknown,drug123_D3t0_blo4_BH3_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GC15,1
Unknown,drug123_D3t0_blo4_BF7_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RO9,1
Unknown,drug123_D2t2_blo4_GC15_rep8_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RG4,1
Unknown,drug123_D1t1_blo4_RO9_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BK11,1
Unknown,drug123_D1t0_blo4_RG4_rep8_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GM10,1
Unknown,drug123_D3t1_blo4_BK11_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GM8,1
Unknown,drug123_D2t1_blo4_GM10_rep7_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BA21,1
Unknown,drug123_D2t1_blo4_GM8_rep8_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RK4,1
Unknown,drug123_D3t3_blo4_BA21_rep8_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RO7,1
Unknown,drug123_D1t0_blo5_RK4_rep9_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BN5,1
Unknown,drug123_D1t0_blo5_RO7_rep10_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RP21,1
Unknown,drug123_D3t0_blo5_BN5_rep9_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GP2,1
Unknown,drug123_D1t3_blo5_RP21_rep9_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RG24,1
Unknown,drug123_QC_other_GP2_rep7_ch2_msmethod,lc_qc,lc_mp\ChannelB_lcmethodfile,BA1,1
Unknown,drug123_digest_mix_other_RG24_rep7_ch1_msmethod,lc_dm,lc_mp\ChannelA_lcmethodfile,BA24,1
Unknown,drug123_true_blank_other_BA1_rep6_ch2_msmethod,lc_tb,lc_mp\ChannelB_lcmethodfile,BI1,1
Unknown,drug123_sys_qc_SysQC_BA24_rep9_ch1_msmethod,lc_sys,lc_mp\ChannelA_lcmethodfile,BK15,1
Unknown,drug123_sys_qc_SysQC_BI1_rep10_ch2_msmethod,lc_sys,lc_mp\ChannelB_lcmethodfile,RG8,1
Unknown,drug123_D3t2_blo5_BK15_rep9_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BM8,1
Unknown,drug123_D1t1_blo5_RG8_rep9_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GM11,1
Unknown,drug123_D3t1_blo5_BM8_rep9_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RE19,1
Unknown,drug123_D2t1_blo5_GM11_rep9_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BC8,1
Unknown,drug123_D1t3_blo5_RE19_rep10_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,BG20,1
Unknown,drug123_D3t1_blo5_BC8_rep10_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BI16,1
Unknown,drug123_D3t3_blo5_BG20_rep9_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RD9,1
Unknown,drug123_D3t2_blo5_BI16_rep10_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GK13,1
Unknown,drug123_D1t1_blo5_RD9_rep10_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GJ9,1
Unknown,drug123_D2t2_blo5_GK13_rep9_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,RG16,1
Unknown,drug123_D2t1_blo5_GJ9_rep10_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GN14,1
Unknown,drug123_D1t2_blo5_RG16_rep9_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,GO5,1
Unknown,drug123_D2t2_blo5_GN14_rep10_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,GC19,1
Unknown,drug123_D2t0_blo5_GO5_rep9_ch2_msmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,BE22,1
Unknown,drug123_D2t3_blo5_GC19_rep9_ch1_msmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,RG17,1
