Bracket Type=4,,,,,
Sample Type,File Name,Path,Instrument Method,Position,Inj Vol
Unknown,BandT_D4T_blo2_GL21_rep3_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:E13,1
Unknown,BandT_D2T_blo2_RK22_rep3_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:E8,1
Unknown,BandT_D2B_blo2_RE13_rep3_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:M6,1
Unknown,BandT_H1T_blo2_RE8_rep3_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:D14,1
Unknown,BandT_H3B_blo2_GM6_rep3_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_wetfile,R:B2,1
Unknown,BandT_D2B_blo2_RD14_rep4_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_wetfile,R:B2,1
Unknown,BandT_hyea_SysQC_RB2_rep5_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_wetfile,R:B24,1
Unknown,BandT_hyea_SysQC_RB2_rep6_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_wetfile,R:B24,1
Unknown,BandT_hyeb_SysQC_RB24_rep5_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_lcmethodfile,G:C8,1
Unknown,BandT_hyeb_SysQC_RB24_rep6_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_lcmethodfile,G:O22,1
Unknown,BandT_H3T_blo2_GC8_rep4_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:G13,1
Unknown,BandT_D4T_blo2_GO22_rep4_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:D17,1
Unknown,BandT_D6B_blo2_BG13_rep3_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:D22,1
Unknown,BandT_D6B_blo2_BD17_rep4_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:A4,1
Unknown,BandT_D2T_blo2_RD22_rep4_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:E11,1
Unknown,BandT_H3B_blo2_GA4_rep4_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:N8,1
Unknown,BandT_H1T_blo2_RE11_rep4_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:N9,1
Unknown,BandT_H5T_blo2_BN8_rep4_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:G9,1
Unknown,BandT_H1T_blo3_RN9_rep5_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:M10,1
Unknown,BandT_H5T_blo3_BG9_rep5_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:D4,1
Unknown,BandT_H5T_blo3_BM10_rep6_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:J5,1
Unknown,BandT_H3B_blo3_GD4_rep5_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:D16,1
Unknown,BandT_H5B_blo3_BJ5_rep5_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:O17,1
Unknown,BandT_D2B_blo3_RD16_rep5_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:M22,1
Unknown,BandT_D4B_blo3_GO17_rep5_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:D22,1
Unknown,BandT_D2T_blo3_RM22_rep5_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:F7,1
Unknown,BandT_D4T_blo3_GD22_rep5_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:B6,1
Unknown,BandT_H5B_blo3_BF7_rep6_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:I8,1
Unknown,BandT_H1B_blo3_RB6_rep5_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_wetfile,R:B2,1
Unknown,BandT_H3T_blo3_GI8_rep5_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_wetfile,R:B2,1
Unknown,BandT_hyea_SysQC_RB2_rep7_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_wetfile,R:B24,1
Unknown,BandT_hyea_SysQC_RB2_rep8_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_wetfile,R:B24,1
Unknown,BandT_hyeb_SysQC_RB24_rep7_ch1_msmethod_wet,lc_sys,lc_mp\ChannelA_lcmethodfile,R:N13,1
Unknown,BandT_hyeb_SysQC_RB24_rep8_ch2_msmethod_wet,lc_sys,lc_mp\ChannelB_lcmethodfile,R:M9,1
Unknown,BandT_D2B_blo3_RN13_rep6_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:F7,1
Unknown,BandT_H1T_blo3_RM9_rep6_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:E19,1
Unknown,BandT_H3B_blo3_GF7_rep6_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:M15,1
Unknown,BandT_D4T_blo3_GE19_rep6_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,G:K13,1
Unknown,BandT_D6B_blo3_BM15_rep5_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,G:D8,1
Unknown,BandT_D4B_blo3_GK13_rep6_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:H13,1
Unknown,BandT_H3T_blo3_GD8_rep6_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,R:C20,1
Unknown,BandT_D6B_blo3_BH13_rep6_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,B:H20,1
Unknown,BandT_D2T_blo3_RC20_rep6_ch1_msmethod_lcmethod,lc_condition,lc_mp\ChannelA_lcmethodfile,B:J19,1
Unknown,BandT_D6T_blo3_BH20_rep5_ch2_msmethod_lcmethod,lc_condition,lc_mp\ChannelB_lcmethodfile,R:G5,1
